TUXJES_STARTED_ENDED_ALL_IN_1.pl
SERVER;JOB_NUMBER;JOB_NAME;DOMAIN;CLASS;PART_OF_DAY;STARTED;ENDED;RUNTIME_SECONDS;RETURN_CODE
dione;06323032;PO7710TO;FO;C;3;2020-11-18 17:04:02;2020-11-18 17:04:05;3;C0020
dione;06323033;PTIMSCFG;FO;9;3;2020-11-18 17:05:02;2020-11-18 17:05:05;3;C0000
dione;06323034;PO7710TO;FO;C;3;2020-11-18 17:05:03;2020-11-18 17:05:06;3;C0020
dione;06323035;PO7700WB;FO;C;3;2020-11-18 17:05:59;2020-11-18 17:06:02;3;C0000
dione;06323036;PTIMSSBR;FO;9;3;2020-11-18 17:06:03;2020-11-18 17:06:05;2;C0000
dione;06323037;PO7710TO;FO;C;3;2020-11-18 17:06:03;2020-11-18 17:06:06;3;C0020
dione;06323038;PTIMSSTF;FO;9;3;2020-11-18 17:06:04;2020-11-18 17:06:07;3;C0000
dione;06323039;PO7710TO;FO;C;3;2020-11-18 17:07:03;2020-11-18 17:07:06;3;C0020
dione;06323040;PO7710TO;FO;C;3;2020-11-18 17:08:03;2020-11-18 17:08:05;2;C0020
dione;06323041;PO7700WB;FO;C;3;2020-11-18 17:08:19;2020-11-18 17:08:22;3;C0000
dione;06323042;PO7710TO;FO;C;3;2020-11-18 17:09:02;2020-11-18 17:09:05;3;C0020
dione;06323043;PO7700WB;FO;C;3;2020-11-18 17:09:59;2020-11-18 17:10:03;4;C0000
dione;06323044;PTIMSCFG;FO;9;3;2020-11-18 17:10:02;2020-11-18 17:10:04;2;C0000
dione;06323045;PO7710TO;FO;C;3;2020-11-18 17:10:02;2020-11-18 17:10:05;3;C0020
dione;06323046;PTIMSSBR;FO;9;3;2020-11-18 17:11:02;2020-11-18 17:11:05;3;C0000
dione;06323047;PTIMSSTF;FO;9;3;2020-11-18 17:11:03;2020-11-18 17:11:06;3;C0000
dione;06323048;PO7710TO;FO;C;3;2020-11-18 17:11:04;2020-11-18 17:11:06;2;C0020
dione;06323049;PO7710TO;FO;C;3;2020-11-18 17:12:02;2020-11-18 17:12:05;3;C0020
dione;06323050;PO7710TO;FO;C;3;2020-11-18 17:13:02;2020-11-18 17:13:04;2;C0020
dione;06323051;PO7710TO;FO;C;3;2020-11-18 17:14:02;2020-11-18 17:14:05;3;C0020
dione;06323052;PTIMSCFG;FO;9;3;2020-11-18 17:15:03;2020-11-18 17:15:05;2;C0000
dione;06323053;PO7710TO;FO;C;3;2020-11-18 17:15:04;2020-11-18 17:15:06;2;C0020
dione;06323054;PTCDCCHK;FO;A;3;2020-11-18 17:15:09;2020-11-18 17:15:11;2;C0000
dione;06323055;PO7710TO;FO;C;3;2020-11-18 17:16:04;2020-11-18 17:16:06;2;C0020
dione;06323056;PTIMSSBR;FO;9;3;2020-11-18 17:16:05;2020-11-18 17:16:07;2;C0000
dione;06323057;PTIMSSTF;FO;9;3;2020-11-18 17:16:05;2020-11-18 17:16:08;3;C0000
dione;06323058;PO7710TO;FO;C;3;2020-11-18 17:17:03;2020-11-18 17:17:06;3;C0020
dione;06323059;PO7710TO;FO;C;3;2020-11-18 17:18:02;2020-11-18 17:18:05;3;C0020
dione;06323060;PO7710TO;FO;C;3;2020-11-18 17:19:02;2020-11-18 17:19:04;2;C0020
dione;06323061;PTIMSCFG;FO;9;3;2020-11-18 17:20:03;2020-11-18 17:20:05;2;C0000
dione;06323062;PO7710TO;FO;C;3;2020-11-18 17:20:03;2020-11-18 17:20:06;3;C0020
dione;06323063;PO7710TO;FO;C;3;2020-11-18 17:21:03;2020-11-18 17:21:05;2;C0020
dione;06323064;PTIMSSBR;FO;9;3;2020-11-18 17:21:03;2020-11-18 17:21:06;3;C0000
dione;06323065;PTIMSSTF;FO;9;3;2020-11-18 17:21:04;2020-11-18 17:21:06;2;C0000
dione;06323066;PO7700WB;FO;C;3;2020-11-18 17:21:20;2020-11-18 17:21:23;3;C0000
dione;06323067;PO7710TO;FO;C;3;2020-11-18 17:22:02;2020-11-18 17:22:05;3;C0020
dione;06323068;PO7710TO;FO;C;3;2020-11-18 17:23:02;2020-11-18 17:23:05;3;C0020
dione;06323069;PO7710TO;FO;C;3;2020-11-18 17:24:03;2020-11-18 17:24:05;2;C0020
dione;06323070;POCP07PV;FO;S;3;2020-11-18 17:24:36;2020-11-18 17:24:40;4;C0000
dione;06323071;POCP07PV;FO;S;3;2020-11-18 17:25:36;2020-11-18 17:25:40;4;C0000
dione;06323072;PTIMSCFG;FO;9;3;2020-11-18 17:25:03;2020-11-18 17:25:05;2;C0000
dione;06323073;PO7710TO;FO;C;3;2020-11-18 17:25:03;2020-11-18 17:25:06;3;C0020
dione;06323074;PO7710TO;FO;C;3;2020-11-18 17:26:03;2020-11-18 17:26:06;3;C0020
dione;06323075;PTIMSSBR;FO;9;3;2020-11-18 17:26:04;2020-11-18 17:26:06;2;C0000
dione;06323076;PTIMSSTF;FO;9;3;2020-11-18 17:26:04;2020-11-18 17:26:07;3;C0000
dione;06323077;PO7700WB;FO;C;3;2020-11-18 17:26:41;2020-11-18 17:26:44;3;C0000
dione;06323078;PO7710TO;FO;C;3;2020-11-18 17:27:01;2020-11-18 17:27:04;3;C0020
dione;06323079;PO7710TO;FO;C;3;2020-11-18 17:28:02;2020-11-18 17:28:04;2;C0020
dione;06323080;PO7710TO;FO;C;3;2020-11-18 17:29:03;2020-11-18 17:29:05;2;C0020
dione;06323081;PTIMSCFG;FO;9;3;2020-11-18 17:30:03;2020-11-18 17:30:07;4;C0000
dione;06323082;PO7710TO;FO;C;3;2020-11-18 17:30:04;2020-11-18 17:30:07;3;C0020
dione;06323083;PTCDCCHK;FO;A;3;2020-11-18 17:30:10;2020-11-18 17:30:13;3;C0000
dione;06323084;PO7710TO;FO;C;3;2020-11-18 17:31:03;2020-11-18 17:31:06;3;C0020
dione;06323085;PTIMSSBR;FO;9;3;2020-11-18 17:31:04;2020-11-18 17:31:07;3;C0000
dione;06323086;PTIMSSTF;FO;9;3;2020-11-18 17:31:05;2020-11-18 17:31:09;4;C0000
dione;06323087;PO7710TO;FO;C;3;2020-11-18 17:32:02;2020-11-18 17:32:05;3;C0020
dione;06323088;PO7710TO;FO;C;3;2020-11-18 17:33:02;2020-11-18 17:33:05;3;C0020
dione;06323089;PO7710TO;FO;C;3;2020-11-18 17:34:02;2020-11-18 17:34:04;2;C0020
dione;06323090;PTIMSCFG;FO;9;3;2020-11-18 17:35:03;2020-11-18 17:35:05;2;C0000
dione;06323091;PO7710TO;FO;C;3;2020-11-18 17:35:03;2020-11-18 17:35:06;3;C0020
dione;06323092;POCP07PV;FO;S;3;2020-11-18 17:35:53;2020-11-18 17:35:57;4;C0000
dione;06323093;POCP07PV;FO;S;3;2020-11-18 17:36:54;2020-11-18 17:36:57;3;C0000
dione;06323094;PTIMSSBR;FO;9;3;2020-11-18 17:36:02;2020-11-18 17:36:05;3;C0000
dione;06323095;PO7710TO;FO;C;3;2020-11-18 17:36:03;2020-11-18 17:36:06;3;C0020
dione;06323096;PTIMSSTF;FO;9;3;2020-11-18 17:36:04;2020-11-18 17:36:06;2;C0000
dione;06323097;PO7710TO;FO;C;3;2020-11-18 17:37:02;2020-11-18 17:37:04;2;C0020
dione;06323098;PO7710TO;FO;C;3;2020-11-18 17:38:02;2020-11-18 17:38:05;3;C0020
dione;06323099;PO7710TO;FO;C;3;2020-11-18 17:39:02;2020-11-18 17:39:04;2;C0020
dione;06323100;PO7710TO;FO;C;3;2020-11-18 17:40:04;2020-11-18 17:40:06;2;C0020
dione;06323101;PTIMSCFG;FO;9;3;2020-11-18 17:40:04;2020-11-18 17:40:06;2;C0000
dione;06323102;PO7710TO;FO;C;3;2020-11-18 17:41:03;2020-11-18 17:41:06;3;C0020
dione;06323103;PTIMSSTF;FO;9;3;2020-11-18 17:41:03;2020-11-18 17:41:06;3;C0000
dione;06323104;PO7700WB;FO;C;3;2020-11-18 17:41:04;2020-11-18 17:41:08;4;C0000
dione;06323105;PTIMSSBR;FO;9;3;2020-11-18 17:41:05;2020-11-18 17:41:07;2;C0000
dione;06323106;PO7700WB;FO;C;3;2020-11-18 17:41:06;2020-11-18 17:41:08;2;C0000
dione;06323107;PO7710TO;FO;C;3;2020-11-18 17:42:02;2020-11-18 17:42:04;2;C0020
dione;06323108;PO7700WB;FO;C;3;2020-11-18 17:42:43;2020-11-18 17:42:45;2;C0000
dione;06323109;PO7710TO;FO;C;3;2020-11-18 17:43:02;2020-11-18 17:43:05;3;C0020
dione;06323110;POCP07PV;FO;S;3;2020-11-18 17:43:37;2020-11-18 17:43:40;3;C0000
dione;06323111;POCP07PV;FO;S;3;2020-11-18 17:44:38;2020-11-18 17:44:41;3;C0000
dione;06323112;PO7700WB;FO;C;3;2020-11-18 17:43:42;2020-11-18 17:43:45;3;C0000
dione;06323113;PO7710TO;FO;C;3;2020-11-18 17:44:02;2020-11-18 17:44:05;3;C0020
dione;06323114;PO7710TO;FO;C;3;2020-11-18 17:45:02;2020-11-18 17:45:05;3;C0020
dione;06323115;PTIMSCFG;FO;9;3;2020-11-18 17:45:03;2020-11-18 17:45:05;2;C0000
dione;06323116;PTCDCCHK;FO;A;3;2020-11-18 17:45:11;2020-11-18 17:45:13;2;C0000
dione;06323117;PTIMSSBR;FO;9;3;2020-11-18 17:46:03;2020-11-18 17:46:05;2;C0000
dione;06323118;PTIMSSTF;FO;9;3;2020-11-18 17:46:04;2020-11-18 17:46:06;2;C0000
dione;06323119;PO7710TO;FO;C;3;2020-11-18 17:46:04;2020-11-18 17:46:07;3;C0020
dione;06323120;PO7710TO;FO;C;3;2020-11-18 17:47:03;2020-11-18 17:47:05;2;C0020
dione;06323121;POCP07PV;FO;S;3;2020-11-18 17:47:57;2020-11-18 17:48:01;4;C0000
dione;06323122;PO7710TO;FO;C;3;2020-11-18 17:48:01;2020-11-18 17:48:04;3;C0020
dione;06323123;PO7710TO;FO;C;3;2020-11-18 17:49:02;2020-11-18 17:49:04;2;C0020
dione;06323124;PO7710TO;FO;C;3;2020-11-18 17:50:02;2020-11-18 17:50:05;3;C0020
dione;06323125;PTIMSCFG;FO;9;3;2020-11-18 17:50:03;2020-11-18 17:50:05;2;C0000
dione;06323126;PTIMSSBR;FO;9;3;2020-11-18 17:51:02;2020-11-18 17:51:05;3;C0000
dione;06323127;PTIMSSTF;FO;9;3;2020-11-18 17:51:03;2020-11-18 17:51:06;3;C0000
dione;06323128;PO7710TO;FO;C;3;2020-11-18 17:51:05;2020-11-18 17:51:07;2;C0020
dione;06323129;PO7710TO;FO;C;3;2020-11-18 17:52:01;2020-11-18 17:52:04;3;C0020
dione;06323130;PO7710TO;FO;C;3;2020-11-18 17:53:03;2020-11-18 17:53:05;2;C0020
dione;06323131;PO7710TO;FO;C;3;2020-11-18 17:54:02;2020-11-18 17:54:04;2;C0020
dione;06323132;PO7710TO;FO;C;3;2020-11-18 17:55:03;2020-11-18 17:55:06;3;C0020
dione;06323133;PTIMSCFG;FO;9;3;2020-11-18 17:55:04;2020-11-18 17:55:06;2;C0000
dione;06323134;PO7710TO;FO;C;3;2020-11-18 17:56:03;2020-11-18 17:56:06;3;C0020
dione;06323135;PTIMSSBR;FO;9;3;2020-11-18 17:56:04;2020-11-18 17:56:06;2;C0000
dione;06323136;PTIMSSTF;FO;9;3;2020-11-18 17:56:04;2020-11-18 17:56:06;2;C0000
dione;06323137;PO7710TO;FO;C;3;2020-11-18 17:57:02;2020-11-18 17:57:04;2;C0020
dione;06323138;PO7700WB;FO;C;3;2020-11-18 17:57:38;2020-11-18 17:57:41;3;C0000
dione;06323139;PO7710TO;FO;C;3;2020-11-18 17:58:02;2020-11-18 17:58:05;3;C0020
dione;06323140;PO7710TO;FO;C;3;2020-11-18 17:59:02;2020-11-18 17:59:04;2;C0020
dione;06323141;PO7710TO;FO;C;4;2020-11-18 18:00:03;2020-11-18 18:00:06;3;C0020
dione;06323142;PTIMSCFG;FO;9;4;2020-11-18 18:00:04;2020-11-18 18:00:07;3;C0000
dione;06323143;PTCDCCHK;FO;A;4;2020-11-18 18:00:11;2020-11-18 18:00:13;2;C0000
dione;06323144;PTIMSSTF;FO;9;4;2020-11-18 18:01:02;2020-11-18 18:01:05;3;C0000
dione;06323145;PO7710TO;FO;C;4;2020-11-18 18:01:04;2020-11-18 18:01:06;2;C0020
dione;06323146;PTIMSSBR;FO;9;4;2020-11-18 18:01:04;2020-11-18 18:01:07;3;C0000
dione;06323147;PO7710TO;FO;C;4;2020-11-18 18:02:02;2020-11-18 18:02:04;2;C0020
dione;06323148;PO7710TO;FO;C;4;2020-11-18 18:03:02;2020-11-18 18:03:05;3;C0020
dione;06323149;PO7710TO;FO;C;4;2020-11-18 18:04:02;2020-11-18 18:04:05;3;C0020
dione;06323150;PO7710TO;FO;C;4;2020-11-18 18:05:04;2020-11-18 18:05:06;2;C0020
dione;06323151;PTIMSCFG;FO;9;4;2020-11-18 18:05:04;2020-11-18 18:05:07;3;C0000
dione;06323152;PTIMSSTF;FO;9;4;2020-11-18 18:06:03;2020-11-18 18:06:06;3;C0000
dione;06323153;PO7710TO;FO;C;4;2020-11-18 18:06:04;2020-11-18 18:06:06;2;C0020
dione;06323154;PTIMSSBR;FO;9;4;2020-11-18 18:06:05;2020-11-18 18:06:07;2;C0000
dione;06323155;PO7710TO;FO;C;4;2020-11-18 18:07:03;2020-11-18 18:07:05;2;C0020
dione;06323156;PO7710TO;FO;C;4;2020-11-18 18:08:02;2020-11-18 18:08:04;2;C0020
dione;06323157;PO7710TO;FO;C;4;2020-11-18 18:09:02;2020-11-18 18:09:05;3;C0020
dione;06323158;PTIMSCFG;FO;9;4;2020-11-18 18:10:03;2020-11-18 18:10:06;3;C0000
dione;06323159;PO7710TO;FO;C;4;2020-11-18 18:10:04;2020-11-18 18:10:06;2;C0020
dione;06323160;PO7710TO;FO;C;4;2020-11-18 18:11:03;2020-11-18 18:11:06;3;C0020
dione;06323161;PTIMSSTF;FO;9;4;2020-11-18 18:11:04;2020-11-18 18:11:07;3;C0000
dione;06323162;PTIMSSBR;FO;9;4;2020-11-18 18:11:05;2020-11-18 18:11:07;2;C0000
dione;06323163;PO7710TO;FO;C;4;2020-11-18 18:12:01;2020-11-18 18:12:04;3;C0020
dione;06323164;PO7710TO;FO;C;4;2020-11-18 18:13:02;2020-11-18 18:13:05;3;C0020
dione;06323165;PO7710TO;FO;C;4;2020-11-18 18:14:02;2020-11-18 18:14:04;2;C0020
dione;06323166;PO7710TO;FO;C;4;2020-11-18 18:15:03;2020-11-18 18:15:06;3;C0020
dione;06323167;PTIMSCFG;FO;9;4;2020-11-18 18:15:04;2020-11-18 18:15:06;2;C0000
dione;06323168;PTCDCCHK;FO;A;4;2020-11-18 18:15:12;2020-11-18 18:15:14;2;C0000
dione;06323169;PTIMSSBR;FO;9;4;2020-11-18 18:16:02;2020-11-18 18:16:05;3;C0000
dione;06323170;PO7710TO;FO;C;4;2020-11-18 18:16:03;2020-11-18 18:16:06;3;C0020
dione;06323171;PTIMSSTF;FO;9;4;2020-11-18 18:16:04;2020-11-18 18:16:06;2;C0000
dione;06323172;PO7710TO;FO;C;4;2020-11-18 18:17:03;2020-11-18 18:17:06;3;C0020
dione;06323173;PO7710TO;FO;C;4;2020-11-18 18:18:04;2020-11-18 18:18:06;2;C0020
dione;06323174;PO7710TO;FO;C;4;2020-11-18 18:19:02;2020-11-18 18:19:05;3;C0020
dione;06323175;PO7700WB;FO;C;4;2020-11-18 18:19:22;2020-11-18 18:19:26;4;C0000
dione;06323176;POCP07PV;FO;S;4;2020-11-18 18:19:45;2020-11-18 18:19:49;4;C0000
dione;06323177;POCP07PV;FO;S;4;2020-11-18 18:20:00;2020-11-18 18:20:07;7;C0000
dione;06323178;PTIMSCFG;FO;9;4;2020-11-18 18:20:03;2020-11-18 18:20:06;3;C0000
dione;06323179;PO7710TO;FO;C;4;2020-11-18 18:20:04;2020-11-18 18:20:07;3;C0020
dione;06323180;PTIMSSBR;FO;9;4;2020-11-18 18:21:03;2020-11-18 18:21:05;2;C0000
dione;06323181;PTIMSSTF;FO;9;4;2020-11-18 18:21:04;2020-11-18 18:21:06;2;C0000
dione;06323182;PO7710TO;FO;C;4;2020-11-18 18:21:05;2020-11-18 18:21:08;3;C0020
dione;06323183;PO7710TO;FO;C;4;2020-11-18 18:22:01;2020-11-18 18:22:04;3;C0020
dione;06323184;PO7710TO;FO;C;4;2020-11-18 18:23:02;2020-11-18 18:23:05;3;C0020
dione;06323185;PO7710TO;FO;C;4;2020-11-18 18:24:02;2020-11-18 18:24:05;3;C0020
dione;06323186;PTIMSCFG;FO;9;4;2020-11-18 18:25:03;2020-11-18 18:25:05;2;C0000
dione;06323187;PO7710TO;FO;C;4;2020-11-18 18:25:03;2020-11-18 18:25:06;3;C0020
dione;06323188;PTIMSSTF;FO;9;4;2020-11-18 18:26:02;2020-11-18 18:26:05;3;C0000
dione;06323189;PO7710TO;FO;C;4;2020-11-18 18:26:03;2020-11-18 18:26:06;3;C0020
dione;06323190;PTIMSSBR;FO;9;4;2020-11-18 18:26:04;2020-11-18 18:26:07;3;C0000
dione;06323191;PO7710TO;FO;C;4;2020-11-18 18:27:03;2020-11-18 18:27:05;2;C0020
dione;06323192;PO7700WB;FO;C;4;2020-11-18 18:27:19;2020-11-18 18:27:22;3;C0000
dione;06323193;PO7700WB;FO;C;4;2020-11-18 18:27:59;2020-11-18 18:28:03;4;C0000
dione;06323194;PO7710TO;FO;C;4;2020-11-18 18:28:02;2020-11-18 18:28:05;3;C0020
dione;06323195;PO7710TO;FO;C;4;2020-11-18 18:29:03;2020-11-18 18:29:05;2;C0020
dione;06323196;PO7710TO;FO;C;4;2020-11-18 18:30:03;2020-11-18 18:30:06;3;C0020
dione;06323197;PTIMSCFG;FO;9;4;2020-11-18 18:30:04;2020-11-18 18:30:07;3;C0000
dione;06323198;PTCDCCHK;FO;A;4;2020-11-18 18:30:09;2020-11-18 18:30:12;3;C0000
dione;06323199;PTIMSSBR;FO;9;4;2020-11-18 18:31:03;2020-11-18 18:31:06;3;C0000
dione;06323200;PO7710TO;FO;C;4;2020-11-18 18:31:04;2020-11-18 18:31:07;3;C0020
dione;06323201;PTIMSSTF;FO;9;4;2020-11-18 18:31:05;2020-11-18 18:31:08;3;C0000
dione;06323202;PO7710TO;FO;C;4;2020-11-18 18:32:03;2020-11-18 18:32:06;3;C0020
dione;06323203;PO7710TO;FO;C;4;2020-11-18 18:33:03;2020-11-18 18:33:06;3;C0020
dione;06323204;PO7710TO;FO;C;4;2020-11-18 18:34:03;2020-11-18 18:34:05;2;C0020
dione;06323205;PTIMSCFG;FO;9;4;2020-11-18 18:35:03;2020-11-18 18:35:06;3;C0000
dione;06323206;PO7710TO;FO;C;4;2020-11-18 18:35:04;2020-11-18 18:35:06;2;C0020
dione;06323207;PTIMSSBR;FO;9;4;2020-11-18 18:36:03;2020-11-18 18:36:06;3;C0000
dione;06323208;PO7710TO;FO;C;4;2020-11-18 18:36:04;2020-11-18 18:36:07;3;C0020
dione;06323209;PTIMSSTF;FO;9;4;2020-11-18 18:36:05;2020-11-18 18:36:08;3;C0000
dione;06323210;PO7710TO;FO;C;4;2020-11-18 18:37:02;2020-11-18 18:37:05;3;C0020
dione;06323211;PO7710TO;FO;C;4;2020-11-18 18:38:02;2020-11-18 18:38:05;3;C0020
dione;06323212;PO7710TO;FO;C;4;2020-11-18 18:39:02;2020-11-18 18:39:05;3;C0020
dione;06323213;PO7710TO;FO;C;4;2020-11-18 18:40:04;2020-11-18 18:40:06;2;C0020
dione;06323214;PTIMSCFG;FO;9;4;2020-11-18 18:40:04;2020-11-18 18:40:07;3;C0000
dione;06323215;PTIMSSBR;FO;9;4;2020-11-18 18:41:03;2020-11-18 18:41:05;2;C0000
dione;06323216;PO7710TO;FO;C;4;2020-11-18 18:41:03;2020-11-18 18:41:06;3;C0020
dione;06323217;PTIMSSTF;FO;9;4;2020-11-18 18:41:04;2020-11-18 18:41:07;3;C0000
dione;06323218;PO7710TO;FO;C;4;2020-11-18 18:42:02;2020-11-18 18:42:05;3;C0020
dione;06323219;PO7710TO;FO;C;4;2020-11-18 18:43:03;2020-11-18 18:43:05;2;C0020
dione;06323220;PO7710TO;FO;C;4;2020-11-18 18:44:02;2020-11-18 18:44:05;3;C0020
dione;06323221;PTIMSCFG;FO;9;4;2020-11-18 18:45:03;2020-11-18 18:45:06;3;C0000
dione;06323222;PO7710TO;FO;C;4;2020-11-18 18:45:04;2020-11-18 18:45:07;3;C0020
dione;06323223;PTCDCCHK;FO;A;4;2020-11-18 18:45:11;2020-11-18 18:45:15;4;C0000
dione;06323224;PTIMSSTF;FO;9;4;2020-11-18 18:46:02;2020-11-18 18:46:05;3;C0000
dione;06323225;PTIMSSBR;FO;9;4;2020-11-18 18:46:03;2020-11-18 18:46:06;3;C0000
dione;06323226;PO7710TO;FO;C;4;2020-11-18 18:46:05;2020-11-18 18:46:07;2;C0020
dione;06323227;PO7710TO;FO;C;4;2020-11-18 18:47:02;2020-11-18 18:47:05;3;C0020
dione;06323228;PO7710TO;FO;C;4;2020-11-18 18:48:01;2020-11-18 18:48:04;3;C0020
dione;06323229;PO7710TO;FO;C;4;2020-11-18 18:49:02;2020-11-18 18:49:04;2;C0020
dione;06323230;PO7700WB;FO;C;4;2020-11-18 18:49:03;2020-11-18 18:49:06;3;C0000
dione;06323231;PTIMSCFG;FO;9;4;2020-11-18 18:50:03;2020-11-18 18:50:06;3;C0000
dione;06323232;PO7710TO;FO;C;4;2020-11-18 18:50:04;2020-11-18 18:50:06;2;C0020
dione;06323233;PTIMSSTF;FO;9;4;2020-11-18 18:51:03;2020-11-18 18:51:05;2;C0000
dione;06323234;PO7710TO;FO;C;4;2020-11-18 18:51:03;2020-11-18 18:51:06;3;C0020
dione;06323235;PTIMSSBR;FO;9;4;2020-11-18 18:51:04;2020-11-18 18:51:07;3;C0000
dione;06323236;PO7710TO;FO;C;4;2020-11-18 18:52:03;2020-11-18 18:52:05;2;C0020
dione;06323237;PO7710TO;FO;C;4;2020-11-18 18:53:02;2020-11-18 18:53:04;2;C0020
dione;06323238;PO7710TO;FO;C;4;2020-11-18 18:54:02;2020-11-18 18:54:05;3;C0020
dione;06323239;PTIMSCFG;FO;9;4;2020-11-18 18:55:03;2020-11-18 18:55:05;2;C0000
dione;06323240;PO7710TO;FO;C;4;2020-11-18 18:55:03;2020-11-18 18:55:06;3;C0020
dione;06323241;PO7710TO;FO;C;4;2020-11-18 18:56:04;2020-11-18 18:56:06;2;C0020
dione;06323242;PTIMSSBR;FO;9;4;2020-11-18 18:56:04;2020-11-18 18:56:06;2;C0000
dione;06323243;PTIMSSTF;FO;9;4;2020-11-18 18:56:05;2020-11-18 18:56:07;2;C0000
dione;06323244;PO7710TO;FO;C;4;2020-11-18 18:57:02;2020-11-18 18:57:05;3;C0020
dione;06323245;PO7710TO;FO;C;4;2020-11-18 18:58:02;2020-11-18 18:58:05;3;C0020
dione;06323246;PO7710TO;FO;C;4;2020-11-18 18:59:02;2020-11-18 18:59:04;2;C0020
dione;06323247;PO7700WB;FO;C;4;2020-11-18 18:59:20;2020-11-18 18:59:23;3;C0000
dione;06323248;PTIMSCFG;FO;9;4;2020-11-18 19:00:03;2020-11-18 19:00:06;3;C0000
dione;06323249;PO7710TO;FO;C;4;2020-11-18 19:00:04;2020-11-18 19:00:07;3;C0020
dione;06323250;PTCDCCHK;FO;A;4;2020-11-18 19:00:11;2020-11-18 19:00:13;2;C0000
dione;06323251;PO7710TO;FO;C;4;2020-11-18 19:01:03;2020-11-18 19:01:06;3;C0020
dione;06323252;PTIMSSTF;FO;9;4;2020-11-18 19:01:04;2020-11-18 19:01:06;2;C0000
dione;06323253;PTIMSSBR;FO;9;4;2020-11-18 19:01:04;2020-11-18 19:01:07;3;C0000
dione;06323254;PO7710TO;FO;C;4;2020-11-18 19:02:02;2020-11-18 19:02:05;3;C0020
dione;06323255;PO7710TO;FO;C;4;2020-11-18 19:03:02;2020-11-18 19:03:04;2;C0020
dione;06323256;PO7710TO;FO;C;4;2020-11-18 19:04:03;2020-11-18 19:04:05;2;C0020
dione;06323257;PTIMSCFG;FO;9;4;2020-11-18 19:05:03;2020-11-18 19:05:05;2;C0000
dione;06323258;PO7710TO;FO;C;4;2020-11-18 19:05:03;2020-11-18 19:05:06;3;C0020
dione;06323259;PTIMSSBR;FO;9;4;2020-11-18 19:06:03;2020-11-18 19:06:06;3;C0000
dione;06323260;PTIMSSTF;FO;9;4;2020-11-18 19:06:04;2020-11-18 19:06:06;2;C0000
dione;06323261;PO7710TO;FO;C;4;2020-11-18 19:06:04;2020-11-18 19:06:07;3;C0020
dione;06323262;PO7710TO;FO;C;4;2020-11-18 19:07:03;2020-11-18 19:07:05;2;C0020
dione;06323263;PO7710TO;FO;C;4;2020-11-18 19:08:02;2020-11-18 19:08:05;3;C0020
dione;06323264;PO7710TO;FO;C;4;2020-11-18 19:09:02;2020-11-18 19:09:05;3;C0020
dione;06323265;PTIMSCFG;FO;9;4;2020-11-18 19:10:03;2020-11-18 19:10:06;3;C0000
dione;06323266;PO7710TO;FO;C;4;2020-11-18 19:10:04;2020-11-18 19:10:06;2;C0020
dione;06323267;PTIMSSBR;FO;9;4;2020-11-18 19:11:02;2020-11-18 19:11:05;3;C0000
dione;06323268;PO7710TO;FO;C;4;2020-11-18 19:11:03;2020-11-18 19:11:06;3;C0020
dione;06323269;PTIMSSTF;FO;9;4;2020-11-18 19:11:04;2020-11-18 19:11:06;2;C0000
dione;06323270;PO7710TO;FO;C;4;2020-11-18 19:12:02;2020-11-18 19:12:04;2;C0020
dione;06323271;PO7710TO;FO;C;4;2020-11-18 19:13:02;2020-11-18 19:13:04;2;C0020
dione;06323272;PO7710TO;FO;C;4;2020-11-18 19:14:01;2020-11-18 19:14:04;3;C0020
dione;06323273;PTIMSCFG;FO;9;4;2020-11-18 19:15:02;2020-11-18 19:15:05;3;C0000
dione;06323274;PO7710TO;FO;C;4;2020-11-18 19:15:03;2020-11-18 19:15:05;2;C0020
dione;06323275;PTCDCCHK;FO;A;4;2020-11-18 19:15:09;2020-11-18 19:15:12;3;C0000
dione;06323276;PO7710TO;FO;C;4;2020-11-18 19:16:02;2020-11-18 19:16:05;3;C0020
dione;06323277;PTIMSSBR;FO;9;4;2020-11-18 19:16:03;2020-11-18 19:16:05;2;C0000
dione;06323278;PTIMSSTF;FO;9;4;2020-11-18 19:16:04;2020-11-18 19:16:06;2;C0000
dione;06323279;PO7710TO;FO;C;4;2020-11-18 19:17:02;2020-11-18 19:17:05;3;C0020
dione;06323280;PO7710TO;FO;C;4;2020-11-18 19:18:02;2020-11-18 19:18:05;3;C0020
dione;06323281;PO7710TO;FO;C;4;2020-11-18 19:19:02;2020-11-18 19:19:04;2;C0020
dione;06323282;PO7710TO;FO;C;4;2020-11-18 19:20:03;2020-11-18 19:20:06;3;C0020
dione;06323283;PTIMSCFG;FO;9;4;2020-11-18 19:20:04;2020-11-18 19:20:07;3;C0000
dione;06323284;PO7710TO;FO;C;4;2020-11-18 19:21:02;2020-11-18 19:21:05;3;C0020
dione;06323285;PTIMSSTF;FO;9;4;2020-11-18 19:21:04;2020-11-18 19:21:06;2;C0000
dione;06323286;PTIMSSBR;FO;9;4;2020-11-18 19:21:04;2020-11-18 19:21:06;2;C0000
dione;06323287;POCP07PV;FO;S;4;2020-11-18 19:21:19;2020-11-18 19:21:23;4;C0000
dione;06323288;PO7710TO;FO;C;4;2020-11-18 19:22:02;2020-11-18 19:22:05;3;C0020
dione;06323289;PO7710TO;FO;C;4;2020-11-18 19:23:03;2020-11-18 19:23:05;2;C0020
